Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-19 00:00:00-04:00,326.73216376173565,331.3703140383834,323.39664676907023,324.857177734375,5376200,0.0,0.0
2024-07-22 00:00:00-04:00,326.36702660112246,328.4393921832429,325.380188715913,327.1466369628906,3419300,0.0,0.0
2024-07-23 00:00:00-04:00,327.0677055390591,327.8275900602906,323.6532545496938,325.982177734375,1994000,0.0,0.0
2024-07-24 00:00:00-04:00,325.04468042953215,328.16309188523644,323.82101104009377,324.3538818359375,3286500,0.0,0.0
2024-07-25 00:00:00-04:00,321.30455823993185,331.27162736309657,319.084172895876,325.7749328613281,2764500,0.0,0.0
2024-07-26 00:00:00-04:00,321.6302331130303,325.4690170209467,320.9295564955404,324.13677978515625,2438200,0.0,0.0
2024-07-29 00:00:00-04:00,324.33413738156037,324.6499327272057,319.60717556035644,321.9065246582031,1629200,0.0,0.0
2024-07-30 00:00:00-04:00,323.1795508504725,326.1006128681114,322.6466800405244,324.8670654296875,1985400,0.0,0.0
2024-07-31 00:00:00-04:00,327.2749656064636,329.53480292112823,324.7091808081282,326.26837158203125,2606300,0.0,0.0
2024-08-01 00:00:00-04:00,329.485488993504,334.45916113819527,322.12368566141623,323.7618103027344,2538100,0.0,0.0
2024-08-02 00:00:00-04:00,320.71244563739964,322.38020412967103,316.1335333538138,318.89666748046875,2682700,0.0,0.0
2024-08-05 00:00:00-04:00,307.5085346656663,313.68614937800703,306.1467237004283,309.6105041503906,3186500,0.0,0.0
2024-08-06 00:00:00-04:00,312.82762365662035,318.41312995159024,311.5644723114758,314.4855041503906,2284200,0.0,0.0
2024-08-07 00:00:00-04:00,315.73881815379286,321.45258827331713,313.7453861953289,313.8341979980469,2327700,0.0,0.0
2024-08-08 00:00:00-04:00,311.1499682449339,315.3045773594849,310.33090606414584,311.72235107421875,2213700,0.0,0.0
2024-08-09 00:00:00-04:00,312.0381594747843,313.1434131164544,309.0973716585599,311.6730041503906,1851300,0.0,0.0
2024-08-12 00:00:00-04:00,311.31774100737994,313.29141672806804,308.62366280691606,309.8276062011719,2276500,0.0,0.0
2024-08-13 00:00:00-04:00,311.94933368302094,315.9657714158025,310.9822517545303,315.126953125,2269600,0.0,0.0
2024-08-14 00:00:00-04:00,315.7881370269181,317.83089876612786,313.83418708733876,315.620361328125,1404600,0.0,0.0
2024-08-15 00:00:00-04:00,318.03812237123213,320.92955023736255,317.70260109369275,320.8506164550781,2271600,0.0,0.0
2024-08-16 00:00:00-04:00,320.6335115772578,323.3966457015203,319.01508293597317,322.6170654296875,2292800,0.0,0.0
2024-08-19 00:00:00-04:00,323.2486520993977,326.0808723340946,322.69602522998883,325.1039123535156,1678200,0.0,0.0
2024-08-20 00:00:00-04:00,325.5874258712809,326.21901659213256,323.7321657736581,326.0216369628906,1790100,0.0,0.0
2024-08-21 00:00:00-04:00,326.48545465975354,329.2683448289672,326.1894153293706,329.2091369628906,1233900,0.0,0.0
2024-08-22 00:00:00-04:00,329.49536466692354,329.67298828470786,325.31115093615017,326.21905517578125,1679200,0.0,0.0
2024-08-23 00:00:00-04:00,327.29468918907577,329.3670549774014,325.3308912391951,328.88348388671875,1518700,0.0,0.0
2024-08-26 00:00:00-04:00,328.6959775069185,332.77162313797135,327.4032221766302,332.3472900390625,1692200,0.0,0.0
2024-08-27 00:00:00-04:00,330.76833301690465,336.5018590306344,330.59070941578176,335.89990234375,2154100,0.0,0.0
2024-08-28 00:00:00-04:00,336.07750850556226,339.0775041155493,330.69922997316115,332.9492492675781,1528000,0.0,0.0
2024-08-29 00:00:00-04:00,335.77159864804463,339.3439470612589,334.50844732874396,335.73211669921875,1612600,0.0,0.0
2024-08-30 00:00:00-04:00,336.5117411681088,338.9295061935375,334.18281806023333,337.4492492675781,2004000,0.0,0.0
2024-09-03 00:00:00-04:00,336.86695200002595,340.99195707637136,335.19922375015716,337.380126953125,2049300,0.0,0.0
2024-09-04 00:00:00-04:00,335.524898100261,340.37027597791143,334.5183342476856,339.4623718261719,1478300,0.0,0.0
2024-09-05 00:00:00-04:00,339.689362781865,339.9163463537131,335.03148641993255,336.4426574707031,1195100,0.0,0.0
2024-09-06 00:00:00-04:00,336.2157006894744,337.93278908067686,332.32755676786314,335.36700439453125,1613400,0.0,0.0
2024-09-09 00:00:00-04:00,336.1466345729383,337.7453073230224,334.6268956122817,337.31109619140625,1569400,0.0,0.0
2024-09-10 00:00:00-04:00,339.28475161045515,343.41960501109673,337.7156828911233,343.1235656738281,1655700,0.0,0.0
2024-09-11 00:00:00-04:00,341.80119658808536,346.103825945523,337.73542883040864,345.69921875,2121700,0.0,0.0
2024-09-12 00:00:00-04:00,345.86699032293154,347.7814584369333,340.65648692912913,345.2847595214844,2182100,0.0,0.0
2024-09-13 00:00:00-04:00,346.4788032108284,346.8044464766976,344.1992100020333,344.9787902832031,1812000,0.0,0.0
2024-09-16 00:00:00-04:00,346.2221879467214,350.3077111045003,345.0281225797542,349.4590148925781,2536400,0.0,0.0
2024-09-17 00:00:00-04:00,350.42614122608063,350.6037648186992,331.88344881598084,332.6038513183594,4528800,0.0,0.0
2024-09-18 00:00:00-04:00,330.59072638881855,334.53807834569994,328.5775684583555,331.75518798828125,2150800,0.0,0.0
2024-09-19 00:00:00-04:00,335.52490345142496,335.8999066914742,327.8571834113341,330.8275451660156,2645700,0.0,0.0
2024-09-20 00:00:00-04:00,327.9459853456006,331.922940965154,327.5018962345034,331.7946472167969,5231000,0.0,0.0
2024-09-23 00:00:00-04:00,332.93936970095393,334.9722533301481,329.65318268648906,334.7452697753906,1998500,0.0,0.0
2024-09-24 00:00:00-04:00,333.49202180278826,336.13674030135644,330.86702922164665,335.14990234375,2842900,0.0,0.0
2024-09-25 00:00:00-04:00,330.7288745731188,335.2781829233025,329.7617625709379,332.61370849609375,3552700,0.0,0.0
2024-09-26 00:00:00-04:00,350.33734224155484,359.19912755538286,345.0972352563602,351.1268005371094,4454800,0.0,0.0
2024-09-27 00:00:00-04:00,351.6399701427969,353.62352415342116,344.7025002300465,345.0972595214844,2575200,0.0,0.0
2024-09-30 00:00:00-04:00,343.91299028484656,349.3998063145522,343.1432579674677,348.82745361328125,2424900,0.0,0.0
2024-10-01 00:00:00-04:00,350.31759072484203,350.31759072484203,345.29458922355786,347.34722900390625,1827300,0.0,0.0
2024-10-02 00:00:00-04:00,348.06759773173957,352.4886424982631,346.715634586674,351.6004943847656,2421300,0.0,0.0
2024-10-03 00:00:00-04:00,354.8175929234985,359.65312324443164,354.6004873575958,356.4853515625,3646300,0.0,0.0
2024-10-04 00:00:00-04:00,359.4063920266142,362.9491366393095,355.0840370040236,357.47216796875,2131400,0.0,0.0
2024-10-07 00:00:00-04:00,355.2616531735289,357.2353290244929,351.16628180595916,352.103759765625,1536800,0.0,0.0
2024-10-08 00:00:00-04:00,354.79783945191093,355.9030931139809,352.81428557729043,355.63665771484375,2348300,0.0,0.0
2024-10-09 00:00:00-04:00,356.2287688302501,361.6366214430934,356.0215111803259,360.2747802734375,2046400,0.0,0.0
2024-10-10 00:00:00-04:00,360.23513234526547,361.13681375096473,355.6276640375489,357.7679138183594,2088000,1.48,0.0
2024-10-11 00:00:00-04:00,359.2046688089988,360.0766258653283,356.76717448406936,357.4409484863281,1436500,0.0,0.0
2024-10-14 00:00:00-04:00,358.27325475683006,362.27631649803976,357.85711268660555,361.2656555175781,2256500,0.0,0.0
2024-10-15 00:00:00-04:00,362.0880414778432,367.6071096535991,362.0880414778432,365.28851318359375,2955900,0.0,0.0
2024-10-16 00:00:00-04:00,362.3456679983735,369.4599976900807,361.5430780875576,368.8555908203125,2110700,0.0,0.0
2024-10-17 00:00:00-04:00,369.58881510203236,372.07587015611244,368.3799711192369,371.7191467285156,1906900,0.0,0.0
2024-10-18 00:00:00-04:00,372.0758530299354,373.8791855782426,370.2328475889042,373.4134826660156,1893300,0.0,0.0
2024-10-21 00:00:00-04:00,371.5705462640821,373.88914284415137,370.78776251317566,372.59112548828125,1785100,0.0,0.0
2024-10-22 00:00:00-04:00,371.1939981898779,371.43179365137297,367.7359248205265,368.389892578125,1740200,0.0,0.0
2024-10-23 00:00:00-04:00,367.4485800685741,369.0735964093437,364.8624636277854,367.2405090332031,2211800,0.0,0.0
2024-10-24 00:00:00-04:00,364.13913210031365,370.02481191987124,360.4234266707186,360.8990478515625,2311800,0.0,0.0
2024-10-25 00:00:00-04:00,360.6711133689157,362.10786478954344,356.30144048217403,357.5003662109375,2129300,0.0,0.0
2024-10-28 00:00:00-04:00,360.67113906444183,363.63378517329784,357.09416783160117,358.0156555175781,2717700,0.0,0.0
2024-10-29 00:00:00-04:00,357.60938425478184,361.74123154558197,355.76637873285614,359.71990966796875,2642900,0.0,0.0
2024-10-30 00:00:00-04:00,354.72600592123956,355.54840207137374,342.181780965909,343.4005432128906,3916800,0.0,0.0
2024-10-31 00:00:00-04:00,341.47826960650764,344.67871102398266,339.4866419277418,341.6665344238281,3078200,0.0,0.0
2024-11-01 00:00:00-04:00,343.7671331320753,344.7679060585785,341.6764139844032,342.5087585449219,2579800,0.0,0.0
2024-11-04 00:00:00-05:00,342.10252203708893,343.50951885419437,338.4561535611747,340.75494384765625,1931300,0.0,0.0
2024-11-05 00:00:00-05:00,339.65512401206,344.24278655602836,339.08041129678503,342.3304138183594,1553900,0.0,0.0
2024-11-06 00:00:00-05:00,352.6452004311844,353.9630541858019,349.7717276961093,352.87310791015625,3009700,0.0,0.0
2024-11-07 00:00:00-05:00,354.726016339608,358.68943551658685,353.0316631082264,357.4112243652344,2250500,0.0,0.0
2024-11-08 00:00:00-05:00,357.4706642862709,359.44248583963514,351.87234088661273,352.2785949707031,2289500,0.0,0.0
2024-11-11 00:00:00-05:00,351.7534253911383,357.3418605230935,350.8616621913651,354.0323791503906,2985200,0.0,0.0
2024-11-12 00:00:00-05:00,354.36932407127273,358.81825243295555,353.68563184234523,357.3121337890625,3233600,0.0,0.0
2024-11-13 00:00:00-05:00,356.25193720622894,367.2504313470676,355.75650981464605,366.8342590332031,3353900,0.0,0.0
2024-11-14 00:00:00-05:00,367.9836444295038,368.5979695405801,357.7282916486208,358.7587890625,3503000,0.0,0.0
2024-11-15 00:00:00-05:00,356.9851441660597,357.01486859869095,345.6596817562512,350.3365173339844,3614700,0.0,0.0
2024-11-18 00:00:00-05:00,350.3365251721596,352.2488676040246,348.60252934007224,349.56365966796875,1759900,0.0,0.0
2024-11-19 00:00:00-05:00,348.0377536355966,350.73287994090504,346.78926689285765,350.71307373046875,2447000,0.0,0.0
2024-11-20 00:00:00-05:00,350.475216789987,354.06210606121107,348.4340584727878,353.80450439453125,1792700,0.0,0.0
2024-11-21 00:00:00-05:00,356.2321012991488,360.1757142279961,355.0331754764733,357.74810791015625,2240100,0.0,0.0
2024-11-22 00:00:00-05:00,354.9638020581546,361.30529675782327,354.0125899485994,355.3799743652344,2211100,0.0,0.0
2024-11-25 00:00:00-05:00,356.7077202654233,360.8197615485632,355.22143809765066,357.9859313964844,3054800,0.0,0.0
2024-11-26 00:00:00-05:00,358.67949251776025,361.19627198808064,357.32202638156554,359.8586120605469,2106100,0.0,0.0
2024-11-27 00:00:00-05:00,360.75038562037764,362.3258712894952,357.5796685498879,358.84796142578125,1657000,0.0,0.0
2024-11-29 00:00:00-05:00,356.85633152285504,361.6619830994076,356.70770935831985,359.0560302734375,1311300,0.0,0.0
2024-12-02 00:00:00-05:00,359.4523455393207,360.0369461786707,353.69548220094913,358.0750732421875,2445500,0.0,0.0
2024-12-03 00:00:00-05:00,345.6101310906818,351.0994749738887,343.4500749530059,349.3159484863281,3044700,0.0,0.0
2024-12-04 00:00:00-05:00,350.4356351763495,358.7984219824229,349.8807286614097,356.7374572753906,2074000,0.0,0.0
2024-12-05 00:00:00-05:00,352.8136694492195,355.61777517706844,351.64446806381187,354.8548278808594,1821300,0.0,0.0
2024-12-06 00:00:00-05:00,361.9592242550362,368.47906537469845,358.2435189817974,359.3830261230469,2332100,0.0,0.0
2024-12-09 00:00:00-05:00,357.15360437511816,362.6528361059197,354.8250896802926,356.2122802734375,2185000,0.0,0.0
2024-12-10 00:00:00-05:00,355.24125833595065,362.9996684916589,353.82434320395686,359.5812072753906,2157800,0.0,0.0
2024-12-11 00:00:00-05:00,360.5225219839983,363.23745443676114,360.10634966657676,360.5126037597656,1541300,0.0,0.0
2024-12-12 00:00:00-05:00,358.0057180399676,358.68941021885587,352.14976299037284,356.88604736328125,1834200,0.0,0.0
2024-12-13 00:00:00-05:00,356.291543515295,357.460775120629,352.99201044887593,355.3997802734375,1808700,0.0,0.0
2024-12-16 00:00:00-05:00,356.2618355044027,357.71839328735825,353.1902097784665,353.79461669921875,2306300,0.0,0.0
2024-12-17 00:00:00-05:00,354.0918280144764,355.201610700546,349.79152216084816,354.0323791503906,2479100,0.0,0.0
