Date,Open,High,Low,Close,Volume
2024-07-22 12:34:36.039838,131.4535918414452,150.0645815798568,144.48458818063736,119.10786459854559,4944666
2024-07-23 12:34:36.039838,184.32269356081304,148.3360037837208,177.21342555417527,120.41250874897408,1130079
2024-07-24 12:34:36.039838,129.72972293201568,134.65880513181884,167.49686542184457,120.43380727244033,3633643
2024-07-25 12:34:36.039838,167.5842326028348,109.32074663821139,120.37466023156966,176.14864848640818,3726099
2024-07-26 12:34:36.039838,194.63257325292588,189.4952753434323,162.94318552777855,167.3074276281734,3462886
2024-07-29 12:34:36.039838,114.66374792247566,126.31993856327466,116.62023521267541,111.02960201811239,3309140
2024-07-30 12:34:36.039838,103.31345081230229,120.60512291995224,111.8861816629735,104.60680380275531,1875189
2024-07-31 12:34:36.039838,195.7180298229555,183.94822242121006,167.50124009535173,147.1932302219427,1802375
2024-08-01 12:34:36.039838,172.65184129816717,160.87223554725307,149.26239382677346,133.34884949056953,2659554
2024-08-02 12:34:36.039838,128.97747298340957,166.30504831020664,138.13525293587878,149.0836302581855,4498806
2024-08-05 12:34:36.039838,196.8779992316437,110.79775618109547,118.80602517421949,155.3655329141366,1707592
2024-08-06 12:34:36.039838,122.8224960854761,186.1988628473341,187.956500694054,147.40543981529657,1243964
2024-08-07 12:34:36.039838,153.55171163880703,180.22811354450448,168.9871625721545,144.6656277259354,2596303
2024-08-08 12:34:36.039838,104.41833306673945,132.0536991667858,142.3529069422929,173.24665477466732,3646891
2024-08-09 12:34:36.039838,164.59917376811012,188.14422820922505,135.42423472043936,126.09037358850983,3256475
2024-08-12 12:34:36.039838,127.85541983874765,169.9420461834149,96.3647311524152,100.99222432745084,1873321
2024-08-13 12:34:36.039838,107.06167260475118,187.3207148412665,142.4176194899947,118.9337447931779,1583817
2024-08-14 12:34:36.039838,165.08436078982066,163.24850261911797,107.86376438771997,115.97803583014586,3219310
2024-08-15 12:34:36.039838,190.15861283615823,197.50352558922575,190.04848150934913,146.87626438009374,4609392
2024-08-16 12:34:36.039838,136.1860467212809,196.40886671300868,133.68292471861957,175.90124850124556,1063959
2024-08-19 12:34:36.039838,126.32429224483408,123.21481633471438,103.35864777670295,165.17065698689404,1770781
2024-08-20 12:34:36.039838,149.66502724560186,200.86156522385085,118.37800271644812,141.00431710081017,2600416
2024-08-21 12:34:36.039838,192.84725070931464,107.46161031314135,131.77509122967882,141.6885284974875,1569033
2024-08-22 12:34:36.039838,191.69399561328643,143.6705946076008,194.49336594189222,158.19755836598173,2667740
2024-08-23 12:34:36.039838,121.3993653153281,142.65328034741052,136.28317375523483,135.23938176094583,3900771
2024-08-26 12:34:36.039838,176.28954130926905,138.98512281629937,139.55884090220798,182.68538782179752,4231419
2024-08-27 12:34:36.039838,144.95741660868555,180.74902431874375,111.80228833959751,172.48542572765962,1330350
2024-08-28 12:34:36.039838,137.968004651215,192.9545916865394,165.3445507676015,195.26367678156808,4969244
2024-08-29 12:34:36.039838,168.7750070878053,196.21586199088216,169.64464010661789,163.55941015042248,2911866
2024-08-30 12:34:36.039838,136.42913559601777,129.52234783981862,163.8057697412091,190.3822834308212,1379543
2024-09-02 12:34:36.039838,158.47762923671303,203.0215233266264,118.52004327284254,110.56978392768832,1224473
2024-09-03 12:34:36.039838,184.44597562215176,174.49960109542806,175.63375732899453,163.97242397293445,1941784
2024-09-04 12:34:36.039838,166.5733427447284,187.68061272454798,104.04752785219247,139.84907073690556,4332078
2024-09-05 12:34:36.039838,196.2696589999735,112.90575284227678,97.73969582214801,153.89051498950334,1246544
2024-09-06 12:34:36.039838,134.93798706159168,147.58663399639138,192.66380280774104,180.91874041480384,4411885
2024-09-09 12:34:36.039838,110.24663420789739,148.89043501913864,115.16241651270282,123.31269880076103,2787384
2024-09-10 12:34:36.039838,145.5709365994315,176.55291344896506,181.09589811371592,132.39601024297596,4780729
2024-09-11 12:34:36.039838,126.32117523911897,118.04493736882917,162.08551049907115,127.71236348426194,3129574
2024-09-12 12:34:36.039838,168.6905450865711,108.73412501549241,99.80023160971726,124.54435503151409,1675701
2024-09-13 12:34:36.039838,100.28645491724455,178.91279567347246,113.3999068269446,199.88888171467488,2961753
2024-09-16 12:34:36.039838,194.41667659080852,110.38912377676546,189.66947806621152,126.15977980563547,1465360
2024-09-17 12:34:36.039838,121.5435383214595,150.38818169982915,167.1811832796256,141.25121981541383,2195389
2024-09-18 12:34:36.039838,180.35746064193108,116.1444657802157,132.35888189180784,118.9545961198798,4059673
2024-09-19 12:34:36.039838,115.12344427418198,160.2815227507604,182.50294551348603,101.52426926875654,4319605
2024-09-20 12:34:36.039838,181.49023397714734,197.73402729961214,160.49099372143814,198.7852631888414,2813036
2024-09-23 12:34:36.039838,192.83630923620916,136.56835352600478,139.1063646711716,160.15260252276607,4833485
2024-09-24 12:34:36.039838,100.32667213212792,150.744369513945,163.11902160653744,130.1100791498635,1774641
2024-09-25 12:34:36.039838,188.031093016716,179.02801799388817,110.40727357424916,143.13409055669757,3725798
2024-09-26 12:34:36.039838,173.00291897623197,188.07017748359434,132.19848347373755,166.25397170979286,3869703
2024-09-27 12:34:36.039838,182.72041134350945,135.58173720283233,179.37629343814143,184.21741507385295,2313282
2024-09-30 12:34:36.039838,141.40267093689832,144.73066952592694,105.36667269771769,118.09548633063037,4152297
2024-10-01 12:34:36.039838,141.02509751732663,125.9613694239629,193.159965091282,189.85216283401536,2854559
2024-10-02 12:34:36.039838,103.00851437759698,167.63076302599583,109.74363242405494,121.51834808013089,1446305
2024-10-03 12:34:36.039838,116.56930743611088,192.7566582282931,110.91097693833109,104.21190909706316,1311502
2024-10-04 12:34:36.039838,167.2270773339789,190.34406164910396,112.7829106690384,175.56276454832883,4708912
2024-10-07 12:34:36.039838,163.15406543976576,120.25643787481016,193.8435537381937,115.64065741589013,3062161
2024-10-08 12:34:36.039838,178.79863634536997,130.39024105966863,191.15644378921752,133.70975756111667,1990393
2024-10-09 12:34:36.039838,133.7866761241013,196.26483240688583,150.0280241915778,168.31273047404352,2558944
2024-10-10 12:34:36.039838,148.3403928046767,170.13597022686793,136.11767643926385,109.26849389450047,3145443
2024-10-11 12:34:36.039838,171.42837429110946,145.22460111304508,136.79114448041219,135.7093736789231,1928803
2024-10-14 12:34:36.039838,141.37697906012608,155.99528007128677,136.91912921701768,122.8341966510845,2170059
2024-10-15 12:34:36.039838,189.24879759298912,130.12082144113245,194.02210360395708,166.55801762051198,3399751
2024-10-16 12:34:36.039838,105.35787442398376,168.72672609484195,100.56573285661051,167.67788528476055,1015987
2024-10-17 12:34:36.039838,146.87134062656773,127.33900580570754,182.8446733304744,144.26725534753263,1210726
2024-10-18 12:34:36.039838,133.41555549567573,198.8811791123553,182.7568390153554,167.0475203337453,4318993
2024-10-21 12:34:36.039838,114.97518665836463,202.34450107512066,159.47038442268797,186.96277955801116,4304029
2024-10-22 12:34:36.039838,154.90894780320227,150.03648098598583,135.90732466326693,127.09524088196916,4520019
2024-10-23 12:34:36.039838,167.86248834138502,178.64900700827883,191.54468181491822,185.6014190757519,2769426
2024-10-24 12:34:36.039838,113.98367469599997,154.3099051120215,163.16664246185434,151.38152541976172,1040722
2024-10-25 12:34:36.039838,191.37122884623486,164.46188245640667,127.36022751686858,158.87873467366856,1198608
2024-10-28 12:34:36.039838,167.66614485253174,157.70113547552475,164.02729495468267,173.3418659245731,2066780
2024-10-29 12:34:36.039838,149.30616772581004,142.42635719383483,138.86774969951642,124.34221663383526,1084272
2024-10-30 12:34:36.039838,184.5977863048871,189.52580047860096,143.7973391232281,146.3152944781683,1767864
2024-10-31 12:34:36.039838,105.62693373318073,157.14208626484236,166.82489254880795,155.35733503105078,2505043
2024-11-01 12:34:36.039838,111.22403725072925,114.23578397297462,187.60950250916147,142.0911583885702,4027813
2024-11-04 12:34:36.039838,158.1440072808731,150.63872819604057,97.92405564820328,153.12501449595678,3237047
2024-11-05 12:34:36.039838,165.50602684426877,182.27912574039834,162.27923166846318,102.13872636203133,3800759
2024-11-06 12:34:36.039838,114.9014652197493,171.95676195342085,143.1861903171936,115.9967252845178,3215905
2024-11-07 12:34:36.039838,138.07920287480607,109.12883847020103,184.0547327316889,120.81876771226638,3947009
2024-11-08 12:34:36.039838,141.0665085266767,124.52849958728757,152.8929436149285,120.53127553186408,2945498
2024-11-11 12:34:36.039838,162.60843298594708,187.19487331563775,97.67973042662715,180.86787744253158,2107170
2024-11-12 12:34:36.039838,140.39233999765486,146.2648938757562,136.61468489651736,144.80689677346902,3340378
2024-11-13 12:34:36.039838,148.34108204129913,139.3327144162057,152.11204028936288,178.98683465414342,2781635
2024-11-14 12:34:36.039838,142.39524287467742,153.6955990320472,97.18732080435883,194.03947397944006,4973215
2024-11-15 12:34:36.039838,120.03677867057925,109.95608110377987,165.43934981038242,140.1966507920714,2248099
2024-11-18 12:34:36.039838,166.93803955286614,105.56518109319758,194.49099435520884,199.0049748213684,1171609
2024-11-19 12:34:36.039838,127.98195091636714,109.39516472292931,157.17776630943786,195.6594776923902,1545618
2024-11-20 12:34:36.039838,181.54455949708174,158.93114899508936,101.89436842187818,113.06866971532808,4144865
2024-11-21 12:34:36.039838,111.01036959815735,185.52297587282266,115.44964711423596,108.85314947351347,3879020
2024-11-22 12:34:36.039838,180.4196711086854,142.63494974513347,123.51818642281398,189.01103697631783,2324924
2024-11-25 12:34:36.039838,195.17770606824556,181.48823281938658,180.2332878873434,171.9068441650071,3209546
2024-11-26 12:34:36.039838,163.92021926280694,203.56316097370552,98.25809211688596,104.1616806977056,4689143
2024-11-27 12:34:36.039838,137.75257383381899,128.79044336914404,182.7314057623953,191.92408770743677,4368307
2024-11-28 12:34:36.039838,131.43226688686818,148.84958265575423,166.13648263108922,174.84020427195716,4368941
2024-11-29 12:34:36.039838,159.8767613466547,173.51188697181806,103.41769856040767,145.3419155020947,1332384
2024-12-02 12:34:36.039838,122.07968804915001,152.1903574351783,182.47921733077794,165.25144464743124,4795437
2024-12-03 12:34:36.039838,172.15970713406156,187.0342080931125,120.92133821623707,109.42552654428673,3788899
2024-12-04 12:34:36.039838,139.39279665070808,193.54037341789507,144.25227067392657,181.4164230636587,3961285
2024-12-05 12:34:36.039838,155.41728898431757,129.54307149342398,187.11083667739763,104.65962257571715,4554520
2024-12-06 12:34:36.039838,105.53405379962275,143.00680280140597,128.38191632953556,108.1712470226067,3531660
2024-12-09 12:34:36.039838,131.99325439261696,135.11691565120253,180.6823486603302,174.25052846162944,3514734
2024-12-10 12:34:36.039838,153.71629271696344,163.72438506018017,176.23883722115312,173.77693204294013,2713734
2024-12-11 12:34:36.039838,143.06832961730265,123.44005007510867,135.32934372404193,105.00952200641103,2560352
2024-12-12 12:34:36.039838,160.50717493837314,194.66897505510738,106.32767306832548,121.62235753926359,4206706
2024-12-13 12:34:36.039838,167.7240145875873,125.65755633426807,186.22530011318372,121.00741565703962,2222178
2024-12-16 12:34:36.039838,126.339964701934,125.17238916135457,170.1863451522962,143.1114025589484,1527703
2024-12-17 12:34:36.039838,119.9993621756536,196.50686036922832,151.5104661740889,103.63901563370283,3068208
2024-12-18 12:34:36.039838,173.58114293178568,111.70888405009771,173.4943047066949,162.48695402884667,3428875
2024-12-19 12:34:36.039838,135.1272016097738,111.27842738582721,187.26285189617988,138.07849588801122,1373391
2024-12-20 12:34:36.039838,158.12846100646334,163.23052952209235,165.33980277024796,193.1304524141699,2164847
2024-12-23 12:34:36.039838,143.81875510202784,192.07958910823436,112.89928286899344,155.56844158360332,2698661
2024-12-24 12:34:36.039838,130.89124144225775,158.01937446822762,101.23756893627214,180.96164934467004,3111484
2024-12-25 12:34:36.039838,168.66559555298542,136.06906077664422,171.22820531085614,175.3743573912329,3262801
2024-12-26 12:34:36.039838,100.6048384641528,161.59353269502645,102.93728752298824,162.045101693249,1970348
2024-12-27 12:34:36.039838,149.16951784386083,135.79671710575582,181.8341954608921,123.01031508826411,1496455
2024-12-30 12:34:36.039838,197.8485096148463,189.7359691259744,127.58965013937308,121.51765676186238,1760133
2024-12-31 12:34:36.039838,115.2291087931635,186.18558740108116,137.39848560741157,173.70606495923997,3758523
2025-01-01 12:34:36.039838,195.3135494576395,191.57313809700835,148.59854959018494,163.1859872968693,3569952
2025-01-02 12:34:36.039838,172.17803082674754,197.55084328535253,117.21216196115301,174.6571096594625,4621105
2025-01-03 12:34:36.039838,114.14354115982985,179.29027926998583,116.43549833337471,159.6196324688002,4993530
2025-01-06 12:34:36.039838,159.399494613302,180.37431221710852,189.0238059784273,165.92370847550063,4704303
2025-01-07 12:34:36.039838,170.21940756930752,190.9254268813838,179.98205585046628,127.91570803378974,1936057
2025-01-08 12:34:36.039838,110.43557811098069,166.8278845509107,112.2324344368843,108.79355343637282,4556977
2025-01-09 12:34:36.039838,145.33261743122185,178.97397297477036,146.20813227980273,173.2257333839081,1463038
2025-01-10 12:34:36.039838,164.04649342656944,167.83023963724355,160.30178278840486,145.16387218786292,4942484
2025-01-13 12:34:36.039838,123.59352818353763,165.950762643544,129.29157723025756,121.32970881369197,1415716
2025-01-14 12:34:36.039838,145.57647123973598,124.74166272224022,118.27078921416297,191.22046379069585,4193792
2025-01-15 12:34:36.039838,120.17402099849474,185.87755439495078,159.61993591113097,158.2000675090186,1480829
2025-01-16 12:34:36.039838,159.45418241173914,197.60219323019584,184.22796221641806,116.60708921086378,2560527
2025-01-17 12:34:36.039838,193.84531112084466,121.4282321103635,101.01627008436114,175.13674804180386,4524503
2025-01-20 12:34:36.039838,135.3161706535403,203.40126742982287,157.57602796726803,129.06235867209875,4764570
2025-01-21 12:34:36.039838,124.6660618883981,127.6083090835445,114.1958390867057,149.88988321717278,1799004
2025-01-22 12:34:36.039838,182.01415543479436,149.69272893133723,176.58210315197692,141.38290526802768,4835768
2025-01-23 12:34:36.039838,149.90318781655813,150.27913974974697,116.20268030484432,195.5096484666292,1636557
2025-01-24 12:34:36.039838,180.74958652710592,180.04819038895158,182.3631797266574,126.0325722929414,1952159
2025-01-27 12:34:36.039838,172.30290349383318,168.68901411446507,133.06994931937663,149.9799091301631,2663991
2025-01-28 12:34:36.039838,113.7548161523103,177.3401197856931,104.8625476683681,192.69903183417478,2684449
2025-01-29 12:34:36.039838,197.51009917471606,148.2605328395475,169.3634624560116,111.38261688575649,2238336
2025-01-30 12:34:36.039838,153.46630409269483,171.70738576981915,103.38817260087066,131.56432824244868,1142553
2025-01-31 12:34:36.039838,108.39032405826978,196.39624969098347,104.30698112138276,124.21890090635166,1618019
2025-02-03 12:34:36.039838,198.0694221082855,111.66891027211692,107.30707752254871,196.56679894033903,2196058
2025-02-04 12:34:36.039838,140.83622276884026,192.53706498181106,133.97476029721693,128.1810581874215,3934881
2025-02-05 12:34:36.039838,176.0621612450292,178.63481201314346,185.15723658614644,174.55444324184785,1983941
2025-02-06 12:34:36.039838,191.0512866082558,185.01910726163197,142.28996586525483,174.60515038613227,1319636
2025-02-07 12:34:36.039838,178.4539831069664,111.00048304646349,130.15959058702578,137.59344541997314,2183706
2025-02-10 12:34:36.039838,160.96641352676477,143.45572397668195,173.7223996192733,158.10037406878982,3015162
2025-02-11 12:34:36.039838,108.20979291119123,144.1784123375337,131.28875468340237,124.75170723941623,4781290
2025-02-12 12:34:36.039838,121.19990659725119,142.33963258910043,147.28115280824633,112.00715687830582,3758182
2025-02-13 12:34:36.039838,128.88157717275814,116.9948889362258,153.84380340852493,177.46534188214838,3245519
2025-02-14 12:34:36.039838,119.34575074071486,144.88273733140485,102.72862717653518,113.78235482541943,2654381
2025-02-17 12:34:36.039838,191.86887357125767,151.50394146520784,141.77154074590348,193.40620866206763,2322594
2025-02-18 12:34:36.039838,138.14968139122965,132.40662946737552,153.45051003787745,194.92086143189113,1572903
2025-02-19 12:34:36.039838,112.97654211840958,115.45408772791822,166.80560963086265,107.09336588753936,4368930
2025-02-20 12:34:36.039838,182.34355379545133,113.39966325611951,166.7056125824559,142.27285284658979,3847723
2025-02-21 12:34:36.039838,149.2638401830527,127.08613123891301,128.41788919483378,197.281722242858,1533304
2025-02-24 12:34:36.039838,199.78087515997504,107.11577549783796,171.7665395881868,103.38638025084985,1655082
2025-02-25 12:34:36.039838,112.69185932227265,179.05593877173905,114.22880827197282,185.63995688397677,4158975
2025-02-26 12:34:36.039838,134.82541856312653,179.36552499113157,114.75169514051834,152.63694839485112,1554248
2025-02-27 12:34:36.039838,152.1851762479174,189.28858067455658,138.23250095393084,136.1643201502597,1330649
2025-02-28 12:34:36.039838,102.2122090316011,115.08722981570098,174.6615036867684,164.61477888799493,4382365
2025-03-03 12:34:36.039838,115.6101685850276,187.0566691199495,170.12397662886013,102.0180783257516,3513012
2025-03-04 12:34:36.039838,152.6519879208179,125.84440888754104,133.82697078619344,126.65577040728107,2537575
2025-03-05 12:34:36.039838,194.0342027383733,152.66991139075031,121.66401650103603,153.35968488419113,4111471
2025-03-06 12:34:36.039838,165.3757145918769,143.81930460818748,132.13599316715172,181.38623408553286,4561626
2025-03-07 12:34:36.039838,188.76030136544802,143.99487305533899,131.70826841891332,175.64324841025862,2880294
2025-03-10 12:34:36.039838,159.86622741829927,165.17866515743071,144.93058751221497,179.0042403976217,1536419
2025-03-11 12:34:36.039838,185.27378925524994,187.05780816822346,136.62924265555563,133.09027651221555,1336648
2025-03-12 12:34:36.039838,146.71130475714673,121.05769925496764,136.82314239157313,140.4858947677162,2782569
2025-03-13 12:34:36.039838,121.68113106224975,180.9864716764311,166.76136361010853,112.30379748621648,4113795
2025-03-14 12:34:36.039838,132.10322389917133,186.12239355775768,157.74037975976177,124.20059806709179,4483395
2025-03-17 12:34:36.039838,190.2669205352117,166.221616264511,141.80541462396147,130.92438433909732,1284822
2025-03-18 12:34:36.039838,138.65858557951788,105.94832597927159,96.33209581417958,151.3053267688502,4741924
2025-03-19 12:34:36.039838,170.44968390828473,106.02073630467977,186.8001080694242,186.6696387495535,2590302
2025-03-20 12:34:36.039838,127.97166451713755,183.0717760363207,172.7755883419607,138.29172311890588,1143508
2025-03-21 12:34:36.039838,188.4319087968393,174.35797101507274,177.16071840684558,155.35061897326318,2462173
2025-03-24 12:34:36.039838,156.17274407242707,145.57716132752648,106.0199355999614,177.8914115891009,1629841
2025-03-25 12:34:36.039838,167.66895388266659,115.43573109492552,161.95468916311967,177.33272929315353,2401022
2025-03-26 12:34:36.039838,121.14956395528597,185.22524082361952,167.1647714175288,193.63722132391666,4743614
2025-03-27 12:34:36.039838,137.86737517556574,108.7314169059444,179.78874060684603,128.75523644051125,3501960
2025-03-28 12:34:36.039838,150.95267817993576,156.85908616093255,152.8109148030698,112.52554012807747,3283616
2025-03-31 12:34:36.039838,184.04789766455812,135.23635607069895,104.55544864139085,121.83185921445336,3409118
2025-04-01 12:34:36.039838,115.400397454118,115.96937570167651,124.11928533797254,163.34238645271333,1555335
2025-04-02 12:34:36.039838,144.61036136804748,112.88199918725539,187.0353253933862,174.86461989433914,4078091
2025-04-03 12:34:36.039838,127.07927495035761,154.15495492512878,119.44892990496392,184.0750069455878,3517929
2025-04-04 12:34:36.039838,154.8381051984047,140.80849902967597,114.90514515830253,185.69971854137174,4247472
2025-04-07 12:34:36.039838,129.51902416689094,127.50810870544204,185.22177907712,156.57095157588236,3399361
2025-04-08 12:34:36.039838,111.77083020557235,107.39824667026403,107.76224955126325,106.22224546208312,3596266
2025-04-09 12:34:36.039838,155.24968359921624,183.89092478038282,183.27631499681064,117.2283468457116,3157590
2025-04-10 12:34:36.039838,100.98788989084287,115.08439411052812,143.18866531308947,132.20842404807513,2080481
2025-04-11 12:34:36.039838,180.66501089536308,165.70119859139263,128.31601358223614,127.15938962014688,1202885
2025-04-14 12:34:36.039838,128.7789169050927,196.8940925417308,111.91425137615559,186.88612895382303,3794559
2025-04-15 12:34:36.039838,145.99727318356554,200.97656348329713,189.03965068086836,123.45949113897403,3134377
2025-04-16 12:34:36.039838,110.17758689412575,170.0037363561658,114.28439320363051,147.5941234698317,3216754
2025-04-17 12:34:36.039838,165.73143494285063,172.96785822775934,152.3028022729855,160.76405722822471,1496110
2025-04-18 12:34:36.039838,185.9182793458076,145.70997085061367,130.0468570079892,103.42735979609348,3198016
2025-04-21 12:34:36.039838,180.26623613405997,155.11435770287486,104.80964774437768,137.20539678759593,1862887
2025-04-22 12:34:36.039838,192.08995594346266,166.3744275746925,115.55790114586094,100.25257179006628,1338962
2025-04-23 12:34:36.039838,151.1723471037335,113.10453970417677,137.14805002994785,123.4502123432894,1813296
2025-04-24 12:34:36.039838,105.08684229420331,183.3508894787194,111.35061248980581,122.96067740307483,2890845
2025-04-25 12:34:36.039838,176.02069102691542,122.54896040276226,154.52449879630592,128.43552886558797,3376265
2025-04-28 12:34:36.039838,125.08131585033905,122.42989433376705,128.22378070753388,157.47262968630906,2293252
2025-04-29 12:34:36.039838,194.0163912687902,182.92557210788578,135.24574668272328,182.35402883298227,4745065
2025-04-30 12:34:36.039838,135.61949493985463,127.52383255284445,192.1825365349878,112.3736499777102,3416117
2025-05-01 12:34:36.039838,181.59643811652427,134.3802328950044,100.70450765372792,197.60981473421407,2105503
2025-05-02 12:34:36.039838,151.04739404099547,195.57796962075867,152.68963225709751,154.99695897991572,1162938
2025-05-05 12:34:36.039838,105.60624868625355,171.04929668322183,144.91175166624544,131.13938717459206,4821056
2025-05-06 12:34:36.039838,174.4440499697157,149.5488621870091,114.90804201023678,104.25927862396964,1666021
2025-05-07 12:34:36.039838,153.094499171706,106.70869213471954,127.087461416314,130.0243561195358,2446631
2025-05-08 12:34:36.039838,124.66452476884709,130.23782820203132,137.07066870063449,187.73222737100122,3877273
2025-05-09 12:34:36.039838,139.815959513508,167.2560428161939,124.00705628890758,108.80708149540024,2307302
2025-05-12 12:34:36.039838,178.30666390542308,154.13903472789673,136.77351755485836,172.4794229587045,3806699
2025-05-13 12:34:36.039838,197.26947250504293,190.24302780360586,112.60258684009084,199.8644805073027,3462640
2025-05-14 12:34:36.039838,150.96460807015615,143.12658843089662,120.97866021080017,191.58053537974598,1122175
2025-05-15 12:34:36.039838,126.3247510715657,184.07896294496044,127.74436523697577,189.7754982432645,3918384
2025-05-16 12:34:36.039838,116.62937940542334,199.8833201801278,192.72685246170872,116.7858389958426,3885153
2025-05-19 12:34:36.039838,167.71308648106844,130.72428102940796,185.01889528850833,157.56599540703309,4127339
2025-05-20 12:34:36.039838,154.46125788441574,187.68242991261332,161.8453495014689,128.36531683212698,1057892
2025-05-21 12:34:36.039838,136.56674524106165,155.473137548838,156.2186469040755,187.30219342742149,1431932
2025-05-22 12:34:36.039838,146.78524178909555,186.22205222613115,110.62742022226523,151.44865741672197,1784123
2025-05-23 12:34:36.039838,182.17097426886284,192.89330611229832,98.5676882729467,145.57223080378478,4846732
2025-05-26 12:34:36.039838,130.99100048310888,115.16472838158778,110.92478732159591,138.11425065896336,1707314
2025-05-27 12:34:36.039838,185.54744759881237,106.6681688972613,141.46735097245187,135.57246808657007,1571549
2025-05-28 12:34:36.039838,138.60582735958553,164.25781588884686,138.64887913461365,153.77464514181366,2706197
2025-05-29 12:34:36.039838,131.3830762975268,200.3632092940437,166.50182763349113,104.81516801287731,2949475
2025-05-30 12:34:36.039838,126.63596389887107,133.96889607089898,145.39485367531177,196.4343025781243,1129819
2025-06-02 12:34:36.039838,149.6471761396292,105.10764306653283,169.7061339869561,193.3783947105875,3791455
2025-06-03 12:34:36.039838,151.52296597299048,115.9342124413046,118.3222545142771,115.19002772418754,2702596
2025-06-04 12:34:36.039838,107.96525407641745,105.72741980790012,147.44015625908818,130.1818021425173,3546725
2025-06-05 12:34:36.039838,150.49873586464804,161.62509977701615,145.09953986144072,181.87508106535972,4505221
2025-06-06 12:34:36.039838,191.01516249896048,148.12717600482696,172.30702301236263,170.74560617262307,2309839
2025-06-09 12:34:36.039838,157.83791727578065,133.28288465017394,127.63339958774583,109.13216064179628,4016830
